                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                 3.2386,                 3.2029,                 3.3521,                0.10653,                0.13714,                0.10189,                0.03261,                 3.1484,                 3.4287,                 3.3233,               0.006765,             0.00076505,             0.00076505
                     95,                 3.4078,                 3.1725,                 3.3571,                0.36588,                0.16929,                0.14153,                0.04989,                 3.1054,                 3.5082,                 3.3282,              0.0057713,             0.00077131,             0.00077131
                     96,                 3.4101,                 3.2553,                 3.3581,                0.43037,                0.13741,                0.14439,                0.05472,                 3.0942,                 3.4554,                 3.3334,              0.0047775,             0.00077752,             0.00077752
                     97,                 3.2594,                 3.1861,                 3.3782,                0.21215,                0.16929,                 0.0923,                 0.0328,                 3.1043,                 3.4794,                 3.3448,              0.0037837,              0.0007837,              0.0007837
                     98,                 3.3586,                 3.1815,                 3.3406,                0.48253,                0.16929,                 0.1006,                0.03433,                  3.083,                 3.4429,                 3.3291,              0.0027898,             0.00078984,             0.00078984
                     99,                 3.3432,                 3.1848,                 3.2788,                0.11501,                0.29981,                0.15741,                0.06098,                 3.0934,                  3.456,                 3.2683,              0.0017959,             0.00079594,             0.00079594
                    100,                 3.3339,                 3.1399,                 3.2967,                0.15923,                0.16214,                 0.1374,                0.05119,                 3.0668,                 3.3297,                 3.2253,               0.000802,               0.000802,               0.000802
                    101,                 3.4107,                 3.2257,                 3.3128,                0.09359,                0.30393,                0.13238,                0.04647,                 3.0764,                 3.3201,                 3.1971,               0.000802,               0.000802,               0.000802
                    102,                 3.1182,                  3.207,                 3.2947,                0.09939,                0.28821,                0.07779,                0.02671,                 3.1178,                 3.3493,                 3.1947,             0.00080002,             0.00080002,             0.00080002
                    103,                 3.4361,                 3.2339,                 3.3719,                0.08897,                0.32393,                0.10333,                0.03454,                 3.1043,                 3.3466,                 3.1856,             0.00079804,             0.00079804,             0.00079804
                    104,                  3.204,                 3.1372,                   3.35,                0.21277,                0.14429,                0.12556,                0.04728,                 3.0866,                 3.3425,                   3.23,             0.00079606,             0.00079606,             0.00079606
                    105,                 3.3598,                 3.1854,                 3.3323,                0.16715,                0.15679,                0.11583,                 0.0437,                 3.0783,                 3.2723,                 3.2183,             0.00079408,             0.00079408,             0.00079408
                    106,                 3.1233,                 3.0136,                 3.2449,                 0.2318,                0.15679,                0.12951,                0.04919,                 3.0677,                 3.3866,                 3.2105,              0.0007921,              0.0007921,              0.0007921
                    107,                 3.2039,                 3.1079,                 3.2341,                0.42174,                0.14429,                 0.1387,                0.05678,                 3.0684,                 3.4748,                 3.2378,             0.00079012,             0.00079012,             0.00079012
                    108,                 3.2239,                 3.1851,                 3.2719,                0.13573,                0.19429,                0.11431,                0.04034,                 3.0558,                 3.3137,                 3.2053,             0.00078814,             0.00078814,             0.00078814
                    109,                 3.3716,                 3.1465,                 3.2828,                0.83944,                0.07707,                0.11785,                0.04785,                 3.0575,                 3.2362,                 3.1749,             0.00078616,             0.00078616,             0.00078616
                    110,                 3.2064,                  3.066,                 3.2627,                0.07729,                0.26643,                0.10538,                0.03983,                 3.0184,                 3.2197,                 3.1684,             0.00078418,             0.00078418,             0.00078418
                    111,                 3.1537,                 3.0468,                 3.2144,                0.11289,                0.25205,                0.13283,                0.05108,                 2.9831,                 3.2061,                 3.1452,              0.0007822,              0.0007822,              0.0007822
                    112,                 3.2019,                 3.0703,                 3.2281,                0.14458,                0.16214,                0.13852,                0.05355,                 2.9629,                 3.2118,                  3.138,             0.00078022,             0.00078022,             0.00078022
