                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 2.4733,                  2.704,                 2.6709,                0.37819,                0.21571,                0.25727,                0.09184,                 2.5942,                 2.9942,                 2.5927,              0.0071884,              0.0071884,              0.0071884
                     73,                 2.5294,                 2.8422,                 2.6006,                0.35794,                0.25321,                0.31356,                0.11248,                 2.6359,                 3.1175,                 2.6633,              0.0071488,              0.0071488,              0.0071488
                     74,                  2.576,                 2.8983,                   2.64,                0.22429,                0.30249,                0.22375,                0.07886,                 2.6844,                 3.1705,                 2.6995,              0.0071092,              0.0071092,              0.0071092
                     75,                 2.5544,                 2.8659,                 2.6225,                0.37275,                0.40446,                0.42647,                0.16449,                 2.5792,                  2.795,                 2.6097,              0.0070696,              0.0070696,              0.0070696
                     76,                 2.5199,                 2.7223,                 2.6059,                0.33145,                0.38605,                0.36079,                0.14212,                 2.4507,                  2.701,                 2.4746,                0.00703,                0.00703,                0.00703
                     77,                 2.5426,                 2.7298,                 2.6129,                0.37804,                0.50698,                0.39964,                0.14994,                 2.5129,                 2.6968,                  2.521,              0.0069904,              0.0069904,              0.0069904
                     78,                 2.4654,                  2.685,                 2.5262,                 0.4562,                0.29443,                0.39769,                0.16372,                 2.4433,                 2.8382,                 2.5017,              0.0069508,              0.0069508,              0.0069508
                     79,                 2.4981,                 2.8256,                 2.5855,                0.29547,                0.41938,                0.36065,                0.16197,                 2.4468,                 2.9429,                 2.5452,              0.0069112,              0.0069112,              0.0069112
                     80,                 2.4534,                 2.6534,                 2.5308,                0.23002,                0.35992,                0.32267,                0.14504,                 2.5241,                 2.9398,                 2.5975,              0.0068716,              0.0068716,              0.0068716
                     81,                 2.4591,                 2.6692,                 2.5483,                0.35876,                  0.355,                0.33224,                0.16247,                 2.4678,                 2.9621,                 2.5576,               0.006832,               0.006832,               0.006832
                     82,                 2.4597,                 2.6948,                 2.6119,                0.25174,                0.35652,                0.27599,                0.13413,                 2.4658,                  2.885,                 2.5959,              0.0067924,              0.0067924,              0.0067924
                     83,                 2.5185,                 2.8062,                 2.5631,                  0.611,                0.24627,                0.30946,                0.11697,                 2.4724,                 2.7718,                 2.6188,              0.0067528,              0.0067528,              0.0067528
                     84,                 2.4345,                 2.5928,                 2.5339,                0.41753,                0.33536,                0.25217,                 0.1079,                 2.5944,                 3.1327,                  2.639,              0.0067132,              0.0067132,              0.0067132
                     85,                 2.3908,                  2.698,                 2.5624,                0.65518,                0.34642,                0.33081,                0.14371,                 2.5262,                 2.9003,                 2.5396,              0.0066736,              0.0066736,              0.0066736
                     86,                 2.3186,                 2.6323,                 2.5324,                 0.4147,                0.28252,                0.29957,                0.13094,                 2.4988,                 2.8797,                 2.5668,               0.006634,               0.006634,               0.006634
                     87,                 2.4496,                 2.5354,                 2.4771,                0.20175,                0.31641,                0.26147,                0.09604,                 2.6264,                 2.8861,                 2.6151,              0.0065944,              0.0065944,              0.0065944
                     88,                  2.377,                 2.6721,                 2.5073,                0.35354,                0.34429,                0.33401,                0.12895,                 2.5037,                  2.732,                 2.5665,              0.0065548,              0.0065548,              0.0065548
                     89,                 2.2836,                 2.5121,                 2.4744,                0.27842,                0.35571,                0.24503,                0.09308,                 2.5457,                 2.8342,                 2.5351,              0.0065152,              0.0065152,              0.0065152
                     90,                  2.428,                 2.5734,                  2.509,                0.42881,                0.38456,                0.42942,                0.14178,                 2.5216,                 2.6518,                 2.5013,              0.0064756,              0.0064756,              0.0064756
                     91,                 2.3641,                 2.4773,                 2.4598,                0.30828,                0.44071,                0.38593,                0.12389,                 2.5555,                 2.8351,                 2.5381,               0.006436,               0.006436,               0.006436
                     92,                 2.3206,                 2.4682,                 2.3952,                0.37695,                0.37025,                 0.3594,                0.11332,                 2.4651,                 2.7866,                 2.5124,              0.0063964,              0.0063964,              0.0063964
                     93,                 2.4671,                 2.5983,                 2.5359,                 0.4741,                0.39273,                0.37339,                0.13136,                 2.4223,                 2.6709,                 2.4814,              0.0063568,              0.0063568,              0.0063568
                     94,                 2.2858,                 2.3779,                 2.3982,                0.61305,                0.36935,                0.38053,                0.13729,                 2.4291,                 2.6564,                  2.473,              0.0063172,              0.0063172,              0.0063172
                     95,                  2.412,                  2.441,                 2.4433,                0.42766,                0.36926,                0.37844,                0.11252,                 2.6303,                  2.686,                 2.5966,              0.0062776,              0.0062776,              0.0062776
                     96,                  2.356,                 2.4401,                 2.5063,                0.43742,                0.24196,                0.26425,                0.08385,                 2.6223,                 2.9366,                 2.6077,               0.006238,               0.006238,               0.006238
                     97,                  2.445,                   2.51,                 2.4366,                0.29278,                0.28594,                0.31506,                0.09891,                 2.5513,                 3.0101,                 2.6091,              0.0061984,              0.0061984,              0.0061984
                     98,                 2.3635,                 2.4686,                  2.382,                0.43384,                0.31214,                0.32815,                0.12398,                 2.4563,                 2.6991,                 2.4546,              0.0061588,              0.0061588,              0.0061588
                     99,                 2.4556,                 2.4493,                 2.4037,                0.41351,                0.37607,                0.40296,                0.17454,                 2.4395,                  2.712,                 2.4555,              0.0061192,              0.0061192,              0.0061192
                    100,                 2.2653,                 2.4261,                 2.3994,                0.36043,                0.28273,                 0.3948,                0.17769,                 2.4245,                 2.6888,                 2.4637,              0.0060796,              0.0060796,              0.0060796
                    101,                 2.3204,                 2.3856,                 2.3509,                0.54894,                0.26429,                0.36213,                0.12684,                 2.5483,                  2.812,                 2.5376,                0.00604,                0.00604,                0.00604
                    102,                 2.2863,                  2.429,                 2.4117,                0.47474,                0.23157,                0.26623,                 0.0872,                 2.6913,                 3.2068,                 2.6682,              0.0060004,              0.0060004,              0.0060004
                    103,                 2.3783,                 2.5223,                 2.4609,                0.43739,                0.40554,                0.41247,                0.16926,                 2.5207,                 2.7348,                  2.618,              0.0059608,              0.0059608,              0.0059608
                    104,                 2.2942,                 2.4293,                 2.5019,                0.48047,                0.39447,                0.44529,                0.18633,                 2.4508,                 2.6226,                 2.4945,              0.0059212,              0.0059212,              0.0059212
                    105,                 2.3598,                 2.3844,                 2.4022,                0.37244,                  0.459,                0.43872,                0.17985,                 2.4701,                 2.6289,                 2.4845,              0.0058816,              0.0058816,              0.0058816
                    106,                  2.253,                  2.301,                 2.3677,                0.27876,                0.42711,                0.42567,                0.15736,                 2.4885,                 2.6864,                 2.5296,               0.005842,               0.005842,               0.005842
                    107,                 2.3549,                 2.4523,                 2.3721,                0.61925,                0.30363,                 0.4516,                0.17669,                 2.5581,                 2.6687,                 2.6847,              0.0058024,              0.0058024,              0.0058024
                    108,                 2.3476,                 2.4482,                 2.4114,                0.52348,                0.32692,                0.45212,                0.17816,                 2.5772,                 2.5967,                 2.6614,              0.0057628,              0.0057628,              0.0057628
                    109,                 2.3544,                 2.3073,                 2.3456,                0.48308,                0.38078,                0.47747,                0.19427,                 2.5081,                  2.641,                 2.5935,              0.0057232,              0.0057232,              0.0057232
                    110,                 2.1979,                 2.2703,                 2.3427,                0.42754,                0.47984,                 0.4733,                0.19545,                 2.4167,                 2.6333,                 2.4837,              0.0056836,              0.0056836,              0.0056836
                    111,                 2.1886,                 2.3533,                 2.2734,                 0.6168,                0.44453,                0.42958,                0.16747,                 2.4467,                 2.6057,                 2.4611,               0.005644,               0.005644,               0.005644
                    112,                 2.3295,                 2.3521,                 2.4181,                0.75438,                0.36629,                 0.4376,                0.16954,                 2.3957,                 2.7121,                 2.4249,              0.0056044,              0.0056044,              0.0056044
                    113,                 2.2217,                 2.3021,                 2.3384,                0.31733,                0.51714,                0.42818,                0.15912,                 2.4496,                 2.6214,                   2.47,              0.0055648,              0.0055648,              0.0055648
                    114,                 2.2974,                 2.2485,                 2.3334,                0.41856,                 0.4702,                0.42748,                0.16882,                 2.4816,                 2.7723,                 2.5094,              0.0055252,              0.0055252,              0.0055252
